Date,return,high_low,turnover
2017-08-17,0.00010524551531449584,0.00013642898748467692,3257221364584.8213
2017-08-18,0.00010419574998174456,0.0001345082409247734,2881130238413.3994
2017-08-21,0.00010593758875542874,0.00013184163613854454,9930246968961.197
2017-08-22,0.00026769495978424184,0.00015127791491573045,5183926099115.844
2017-08-23,0.00011292708842631483,0.0001264936137850006,5046475098298.826
2017-08-24,0.00011630563726771668,0.00012941795417395504,14618261070740.184
2017-08-25,0.00010872251215991305,0.00013757555946103042,15198676584878.52
2017-08-28,9.181858776577168e-05,0.00013842150381913356,3545818620758.99
2017-08-29,0.00011656440942842223,0.00015008944209745107,4319552227942.7295
2017-08-30,0.00010378774359504066,0.0001288117937268302,6061848282502.85
2017-08-31,0.00011368497788513413,0.00016307150218677113,10171410922102.787
2017-09-01,0.00011931077482429463,0.00013596460771253058,3333168193080.8833
2017-09-05,0.00010995209790021724,0.00014999552395956987,7958354911163.329
2017-09-06,0.00197867415140534,0.0017091599001027454,784634551213.1877
2017-09-07,0.00010026385382089398,0.00012819325655648805,10269811280864.186
2017-09-08,0.00011568680820330616,0.00012999535880213223,20833304445911.43
2017-09-11,0.00011152344665761536,0.00011995708547304607,1444258057294.495
2017-09-12,0.0001290492338368683,0.00013408910511818995,3531033455359.608
2017-09-13,0.00011850668310434862,0.00012796684679467247,1366006762234.6985
2017-09-14,0.00010035820814037964,0.00011833205618330224,559651382062.3971
2017-09-15,0.00012720289364748786,0.0001409310835855667,588709364240.2458
2017-09-18,0.00012046308144826033,0.0001340374919835552,316009352170.584
2017-09-19,0.00010654988887185412,0.0001300264276026546,2479299102362.389
2017-09-20,9.481285688850499e-05,0.00012651801093582928,42728350797083.88
2017-09-21,0.0001089010490184317,0.00016970815112529476,10971886526450.102
2017-09-22,0.00010857156510722375,0.00011796386474609944,26507276513919.133
2017-09-25,0.00010932310436951307,0.00016314164468133802,23971074757177.35
2017-09-26,9.198884082358558e-05,0.0001315795561617718,1758190227493.85
2017-09-27,9.894531257634535e-05,0.00010478227224317511,2861414945069.6196
2017-09-28,9.531631553119654e-05,0.00012764626460563892,751299860030.5258
2017-09-29,0.00010541430346596346,0.00012134453972442254,13099388083095.28
2017-10-02,0.00010190685409275297,0.00014376874269200808,3048760848125.844
2017-10-03,9.28467781730093e-05,0.00011787788972628144,6230248964611.187
2017-10-04,0.0003680650952187432,0.0001300351521570564,2826131027800.583
2017-10-05,0.0001619106272311373,0.00011693860710245202,8029928485879.948
2017-10-06,9.460173064404854e-05,0.00012092434392767186,3130835882536.058
2017-10-09,0.00010265663591666602,0.00012315639948418553,4025232902684.6855
2017-10-10,0.00011348212688002512,0.00012321931600065277,2024941890127.0344
2017-10-11,9.779669863091074e-05,0.000773257051517806,1684021141541.7427
2017-10-12,0.00010197965463614748,0.0001235748692138303,23264740419197.215
2017-10-13,0.00010626754978132056,0.00012783271618079298,9954405357487.9
2017-10-16,0.00011746534539302623,0.00013324180948088866,16082365223892.855
2017-10-17,0.00010041351997375133,0.00014591360957812852,2944700679591.6597
2017-10-18,0.00010028000160481674,0.00010723027936153629,12664427523865.74
2017-10-19,0.00010943057568884145,0.0001326939065349001,619074616378.7538
2017-10-20,9.293693332139291e-05,0.00012962990125482395,36091634640444.17
2017-10-23,0.00010747604002392352,0.00012075635514724041,4789827855908.7705
2017-10-24,9.952700084656182e-05,0.00014453303416408643,10518979218746.297
2017-10-25,0.0005315895913285399,0.00015908272368783056,11453873865900.682
2017-10-26,9.412808640206388e-05,0.00013367207210327178,5937313675531.585
2017-10-27,9.6384559168965e-05,0.00017104104524585627,112729208469252.34
2017-10-30,0.00010469442235652779,0.00013417332046616399,24772819004460.375
2017-10-31,0.00011127439015459317,0.0001504712539192259,16444469101217.4
2017-11-01,9.7104351306542e-05,0.00012189825149792592,7315031492542.948
2017-11-02,0.00010540604105169432,0.00013333279394684339,7222201280364.492
2017-11-03,0.00010329563099243802,0.0001273262226546769,6413040338989.056
2017-11-06,8.785515772487497e-05,0.00012129213655389703,4082913148420.988
2017-11-07,9.616841649092942e-05,0.00012586789522518556,47450986506313.16
2017-11-08,,,
2017-11-09,0.00010272442611627803,0.0001746187725330316,4219631527803.5405
2017-11-10,0.00010277994489852585,0.00012488551056667898,1456515435545.6943
2017-11-13,0.00011929749329056185,0.00013550525799582158,2690889149458.5337
2017-11-14,0.00010787190868841524,0.00013137819631366728,11462403407349.223
2017-11-15,0.00010266762035713496,0.00013115645758804406,4213108184331.3774
2017-11-16,0.00012667445716856083,0.00013388209067868067,1578883412530.1536
2017-11-17,9.885093147719308e-05,0.0001344935705822249,98773635526.22739
2017-11-20,0.00010384639367128828,0.00013400622689756887,7439942047530.074
2017-11-21,0.018771625511880666,0.0201071992323702,9953563059606.102
2017-11-22,0.003371803333223806,0.0022718948499772886,20596949312934.91
2017-11-24,0.00011995391341350306,0.0021371456596528567,2253546318397.2817
2017-11-27,0.0007882010655779843,0.00826973958597914,2636029605312.353
2017-11-28,0.0038087748542080485,0.0043648313869283,6269189781005.123
2017-11-29,0.00021880972384412208,0.0007783859686142801,719442533692.7037
2017-11-30,0.0016403961435779827,0.000991942454998292,68204068179814.24
2017-12-01,0.0026537479852818094,0.0034855750757466037,8511862240597.601
2017-12-04,0.0017696102904525375,0.00042430634926515667,5202105213270.024
