,Date,return,high_low,turnover
77,2017-04-25,0.0017754015609574327,0.0212907918286414,52527989.08371052
78,2017-04-26,0.00304991075181312,0.02589141858168219,56410493.249394745
79,2017-04-27,-0.001661590012985599,0.025611132936011444,51060313.32299999
80,2017-04-28,-0.011496969969384643,0.02524247484544429,48773571.07536842
81,2017-05-01,-0.00048105648792216073,0.021885022851268268,41841806.57089474
82,2017-05-02,-0.0027954913859987375,0.024754487419308864,47486530.970473684
83,2017-05-03,-0.001310921287093761,0.024267136914018765,49232105.634552635
84,2017-05-04,-0.003520330663586864,0.027631507103498376,50800418.96760527
85,2017-05-05,0.007287058924404683,0.02452164322841269,41927501.31668421
86,2017-05-08,-0.003089681461618224,0.0213708267568623,39887333.46644737
87,2017-05-09,-0.004127778738914022,0.022215438451119677,40090311.052
88,2017-05-10,0.006485104569921442,0.020910732268189715,41973074.69710526
